molecule_chembl_id,median_ic50_nM,n_measurements,min_ic50_nM,max_ic50_nM,pIC50,canonical_smiles,valid_smiles
CHEMBL6120367,290.0,3,77.0,870.0,6.537602002101044,CSc1nc(-c2cccc(NC(=O)c3ccccc3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6120461,12.7,4,2.2,36.0,7.896196279044043,CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,True
CHEMBL6120517,206.0,2,161.0,251.0,6.686132779630847,O=C(O)CN1CCN(CC(=O)O)CC(=O)Nc2cc3c(Nc4ccc(Br)cc4F)ncnc3cc2NC(=O)C1,True
CHEMBL6120815,730.0,1,730.0,730.0,6.136677139879544,CSc1nc(-c2cccc(NC(=O)c3ccccc3CNC(=O)c3ccccc3C(=O)O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6132742,204.0,1,204.0,204.0,6.690369832574101,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCC(C(N)=O)CC4)cc3OC)n2)c2ccccc21,True
CHEMBL6132839,2.0,1,2.0,2.0,8.698970004336019,O=C(CSc1nnc(Nc2ccccc2)s1)N1N=C(c2ccccc2)CC1c1ccc([N+](=O)[O-])cc1,True
CHEMBL6133016,75.505,2,25.12,125.89,7.122024288099161,C=CC(=O)N1Cc2nc(-c3cccc(Oc4nccc(Cl)c4F)c3)n(-c3ccncn3)c2C1,True
CHEMBL6133515,2200.0,1,2200.0,2200.0,5.657577319177793,C=CC(=O)N1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)c(C)c4)c3n2)CC1,True
CHEMBL6133704,98.5,2,76.0,121.0,7.006563769502389,Cc1c(-c2nnc(S)n2N=Cc2ccc(F)cc2)cnn1-c1ccc(S(C)(=O)=O)cc1,True
CHEMBL6133741,13.0,1,13.0,13.0,7.886056647693163,CC[C@H](C(=O)N1CCCC[C@@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCC(=O)N2CCN(CCCOc3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4cc3OC)CC2)c1)c1cc(OC)c(OC)c(OC)c1,True
CHEMBL6133859,79.0,3,10.0,560.0,7.102372908709558,CCc1nc(-c2cccc(NC(=O)c3ccccc3CN3Cc4ccc(-c5ccc(N6CCNCC6)cc5)cc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6133955,3.54,1,3.54,3.54,8.450996737974211,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3cccc(F)c3[S+]([O-])C(C)C)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6134098,12.3,2,2.6,22.0,7.910094888560602,CC[C@H](C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C)c1,True
CHEMBL6134398,33.8,2,22.8,44.8,7.471083299722345,Cn1cc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)/C=C/c4ccccc4)c3)n2)cn1,True
CHEMBL6134453,31.62,5,12.59,398.11,7.50003813440381,C=CC(=O)N1Cc2nc(-c3cc(-c4cnn(C(F)F)c4C)c(F)cc3F)n(-c3ccncn3)c2C1,True
CHEMBL6134567,0.37,1,0.37,0.37,9.431798275933005,CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,True
CHEMBL6141553,6.0,2,6.0,6.0,8.221848749616356,COCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,True
CHEMBL6141653,11.0,1,11.0,11.0,7.958607314841775,COc1cc2ncnc(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)c2cc1OC,True
CHEMBL6141734,24.81,1,24.81,24.81,7.605373235727791,Clc1ccc(-c2cc(OCCCN3CCOCC3)c3cc(-c4ccco4)ccc3n2)cc1,True
CHEMBL6142125,0.23,1,0.23,0.23,9.638272163982407,COc1cc(N2CCN(C)CC2)c(-c2cn[nH]c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,True
CHEMBL6142200,2.07,1,2.07,2.07,8.684029654543082,[2H]C([2H])([2H])C([2H])([2H])[S+]([O-])c1ccccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl,True
CHEMBL6142306,349.5,2,321.0,378.0,6.4565528199183,CCc1cccc(Nc2ncnc3cc4c(cc23)NC(=O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)N4)c1,True
CHEMBL6142419,440.0,1,440.0,440.0,6.356547323513812,Oc1ccc(Br)cc1-c1nc(NCc2ncccn2)c2ccccc2n1,True
CHEMBL6142457,82.6,4,3.1,797.7,7.083019952679618,COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(Br)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCC(=O)N2,True
CHEMBL6142527,56.650000000000006,2,43.6,69.7,7.246800085800584,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,True
CHEMBL6142537,89.0,1,89.0,89.0,7.050609993355087,CCS(=O)(=O)n1cc2c3cc(ccc31)OCCCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,True
CHEMBL6142551,1.36,1,1.36,1.36,8.866461091629782,CCOc1cc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,True
CHEMBL6142761,2.22,1,2.22,2.22,8.653647025549361,CN1CCC[C@H]1/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,True
CHEMBL6143027,1.18,1,1.18,1.18,8.928117992693874,[2H]C([2H])([2H])C([2H])([2H])[S+]([O-])c1c(F)cccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl,True
CHEMBL6143095,97.19,1,97.19,97.19,7.012378417874516,[2H]C([2H])([2H])c1cc(Nc2ncc(Br)c(Nc3ccccc3NS(=O)(=O)C3CC3)n2)ccc1N1CCN(C([2H])([2H])[2H])CC1,True
CHEMBL6143678,500.0,1,500.0,500.0,6.301029995663981,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2cc(NC(C)=O)ncc2Cl)[nH]1,True
CHEMBL6143935,3.37,1,3.37,3.37,8.47237009912866,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3[S+]([O-])CC)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6144232,12.0,1,12.0,12.0,7.920818753952375,COCCOc1cc2ncnc(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)c2cc1OCCOC,True
CHEMBL6144363,143.0,1,143.0,143.0,6.844663962534938,COCCOc1ccc2ncnc(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)c2c1,True
CHEMBL6144365,63.5,1,63.5,63.5,7.197226274708024,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4[nH]c(=O)oc4c3)ncc2Cl)c1,True
CHEMBL6144434,59.2,1,59.2,59.2,7.22767829327708,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(C)n(C)nc4c3)ncc2Cl)c1,True
CHEMBL6144466,397.29999999999995,2,6.8,787.8,6.400881434944637,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCC(C)(N)CC4)cc3OC)n2)c2ccccc21,True
CHEMBL6144674,21.7,1,21.7,21.7,7.66354026615147,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCC(C)(NC(=O)OC(C)(C)C)CC4)cc3OC)n2)c2ccccc21,True
CHEMBL6144799,6.5,3,6.4,6.5,8.187086643357144,CC[C@@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCC(F)F,True
CHEMBL6144893,2.62,1,2.62,2.62,8.581698708680255,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3cccc(F)c3[S+]([O-])CC)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6144949,6.36,1,6.36,6.36,8.196542884351587,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3[S+]([O-])C(C)C)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6145124,327.3,1,327.3,327.3,6.485053994691995,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(NC4CC(F)(F)C4)cc3OC)n2)c2ccccc21,True
CHEMBL6145524,0.91,1,0.91,0.91,9.040958607678906,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CC)nc3-c3cccc(NC(=O)c4cccc(O)c4CN4Cc5ccccc5C4=O)c3)ccn2)c1,True
CHEMBL6145609,0.8,4,0.58,16.0,9.096910013008056,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)c2)[nH]1,True
CHEMBL6145691,32.465,6,15.85,501.19,7.488584592791225,C=CC(=O)N1Cc2nc(-c3cc(-c4c(Cl)ccc(C(F)F)c4F)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6145857,0.1,3,0.1,0.2,10.0,CC(C)c1cnc(N2CC(CS(C)(=O)=O)C2)c2cnc(Nc3ccnc(N4CCC(O)C(C)(F)C4)n3)cc12,True
CHEMBL6146123,1.4449999999999998,4,0.91,29.0,8.840132152907433,CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4cccc(O)c4CN4Cc5ccccc5C4=O)c3)ccn2)c1,True
CHEMBL6146199,2.8,3,1.3,5.1,8.55284196865778,COc1nn([C@H]2C[C@H](C)N(C)C2)cc1-c1cnc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)cc1OC(C)C,True
CHEMBL6146213,62.9,1,62.9,62.9,7.201349354554731,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Cl)c1,True
CHEMBL6146360,144.95,2,7.2,282.7,6.838781780308984,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCC(CN)CC4)cc3OC)n2)c2ccccc21,True
CHEMBL6146573,0.12,1,0.12,0.12,9.920818753952375,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4cccc(C)n4)cc3)c3c(N)ncnc32)C1,True
CHEMBL6146710,1.6,1,1.6,1.6,8.795880017344075,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4c(F)ccc(O)c4CN4Cc5ccccc5C4=O)c3)ccn2)c1,True
CHEMBL6146853,107.69,2,15.85,199.53,6.967824623038637,C=CC(=O)N1Cc2nc(-c3cc(Oc4cccc(F)n4)c(F)cc3F)n(-c3ccncn3)c2C1,True
CHEMBL6147473,200.0,1,200.0,200.0,6.698970004336019,C=CC(=O)N1CCN(c2ncc3ncnc(Nc4ccc(Oc5ccccc5)c(C)c4)c3n2)CC1,True
CHEMBL6147474,25.39,1,25.39,25.39,7.595337299126278,COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCN3CCN(C)CC3)c2cc1OC,True
CHEMBL6147522,114.0,1,114.0,114.0,6.943095148663527,CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(NC(=O)CCl)c4)n3)cc2)CC1,True
CHEMBL6147822,155.0,1,155.0,155.0,6.809668301829708,Cc1ccc2cccc(Oc3ccc(Nc4ncnc5ccc(NC6CCCC6)cc45)cc3C)c2n1,True
CHEMBL6147882,35.0,1,35.0,35.0,7.455931955649724,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SCCOC)nc3-c3ccc(F)cc3)ccn2)c1,True
CHEMBL6147913,450.0,3,120.0,460.0,6.346787486224656,CSc1nc(-c2cccc(NC(=O)c3ccccc3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6148115,0.26,3,0.12,0.28,9.585026652029182,CCOc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6148660,51.0,3,5.2,54.0,7.292429823902063,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6148974,166.0,1,166.0,166.0,6.779891911959945,COc1ccc2c(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)ncnc2c1,True
CHEMBL6149199,6.31,1,6.31,6.31,8.199970640755865,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3cccc(Cl)c3[S+]([O-])CC)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6149229,53.150000000000006,2,43.1,63.2,7.274496731140684,O=C(CCl)Nc1cccc(Nc2nc(Nc3ccc4[nH]c(=O)oc4c3)ncc2Cl)c1,True
CHEMBL6149588,97.8,1,97.8,97.8,7.009661145212398,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(C)n(C)nc4c3)ncc2Cl)c1,True
CHEMBL6149601,48.2,1,48.2,48.2,7.31695296176115,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1C=O,True
CHEMBL6149651,6.1,3,3.0,36.4,8.214670164989233,COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(C(F)(F)F)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCC(=O)N2,True
CHEMBL6150116,27.7,1,27.7,27.7,7.557520230935552,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCNCC4)cc3OC)n2)c2ccccc21,True
CHEMBL6150187,26.95,2,18.9,35.0,7.569441230477242,CCC(=O)Nc1cccc(Nc2nc(Nc3cnn(C)c3)ncc2Cl)c1,True
CHEMBL6150231,11.85,2,2.7,21.0,7.926281649653877,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C2CCOCC2)c1,True
CHEMBL6150265,128.1,1,128.1,128.1,6.892450870255313,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCCC4)cc3OC)n2)c2ccccc21,True
CHEMBL6150301,2013.0,1,2013.0,2013.0,5.696156225111345,Cc1ccc2cccc(Oc3ccc(Nc4ncnc5ccc(NC(=O)C6CCCC6)cc45)cc3C)c2n1,True
CHEMBL6150652,12000.0,1,12000.0,12000.0,4.920818753952375,COc1ccc2ncnc(Nc3ccc(Oc4cc5ncnn5cn4)c(C)c3)c2c1O[C@@H]1CCN(C)CC1(F)F,True
CHEMBL6151046,17.05,4,5.7,30.0,7.768275616671484,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,True
CHEMBL6151097,97.1,1,97.1,97.1,7.012780770091995,COc1ccc(C(=O)/C=C/C(=O)N2CCN(C3CCN(c4ccc(Nc5ncc(Cl)c(Nc6ccccc6P(C)(C)=O)n5)c(OC)c4)CC3)CC2)cc1,True
CHEMBL6151115,135.57,2,19.95,251.19,6.867836403949136,C=CC(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4C(F)F)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6151150,78.755,2,31.62,125.89,7.103721864160879,C=CC(=O)N1Cc2nc(-c3cc(-c4ccccc4F)c(F)cn3)n(-c3ccncc3)c2C1,True
CHEMBL6151325,95.055,2,31.62,158.49,7.022025033819079,[2H]c1cc(-n2c(-c3cc(Oc4nc(F)ccc4F)ccc3F)nc3c2CN(C(=O)C=C)C3)ncn1,True
CHEMBL6151439,3.42,1,3.42,3.42,8.465973893943865,[2H]C([2H])([2H])C([2H])([S+]([O-])c1c(F)cccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl)C([2H])([2H])[2H],True
CHEMBL6151501,160.0,2,110.0,210.0,6.795880017344075,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(Nc2ccc(Nc3ccc(S(=O)(=O)F)cc3)cc2)n1,True
CHEMBL6151532,0.2,3,0.16,0.22,9.698970004336019,CSc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6152342,15.85,6,10.0,251.19,7.79997073344623,C=CC(=O)N1Cc2nc(-c3cc(Oc4nc(F)ccc4F)c(F)cc3F)n(-c3ccncn3)c2C1,True
CHEMBL6152563,19.0,1,19.0,19.0,7.721246399047171,CCS(=O)(=O)n1cc2c3cc(ccc31)OCCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,True
CHEMBL6152761,113.35,2,5.0,221.7,6.945578475537464,[2H]C([2H])([2H])n1cc(-c2ccnc(Nc3cc(NC(=O)C=C)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC)n2)c2ccccc21,True
CHEMBL6152780,1.4,3,0.75,3.7,8.853871964321762,COc1nn(C2CCN(C)CC2)cc1-c1cnc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)cc1OC(C)C,True
CHEMBL6152892,0.21,1,0.21,0.21,9.67778070526608,CCOc1ccc(C2C(C#N)=C(N)OC3C2C(C)=NN3c2ccc(Cl)cc2)cc1,True
CHEMBL6152895,0.33,3,0.09,0.35,9.481486060122112,CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3CN3Cc4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6159535,173.925,2,31.62,316.23,6.759637987970313,C=CC(=O)N1Cc2nc(-c3cc(Oc4nccc(Cl)c4F)c(F)cc3F)n(-c3ccncn3)c2C1,True
CHEMBL6159584,312.95,2,146.0,479.9,6.504525044110685,COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCCC2,True
CHEMBL6159648,131.315,2,63.1,199.53,6.881685661990138,C=CC(=O)N1Cc2nc(-c3ccc(F)c(-c4ccccc4F)c3)n(-c3ccncc3)c2C1,True
CHEMBL6159678,451.5,2,128.6,774.4,6.3453422453504755,COc1cc(N(C)CCN(C)C)c2cc1Nc1ncc(F)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCCC(=O)N2,True
CHEMBL6159859,114.0,2,13.0,215.0,6.943095148663527,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1nnc(C)o1,True
CHEMBL6160060,116.0,1,116.0,116.0,6.935542010773082,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc4[nH]c(=O)oc4c3)ncc2Cl)c1,True
CHEMBL6160197,37.0,1,37.0,37.0,7.431798275933005,COc1cc2c(Nc3ccc(Oc4ccccc4F)c(C)c3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL6160266,157.15,2,145.3,169.0,6.803685614646401,COc1cc(N(C)CCN(C)C)c2cc1Nc1nccc(n1)-c1cn(c3cc(F)ccc13)CCCCC(=O)N2,True
CHEMBL6160755,0.46,1,0.46,0.46,9.337242168318426,COc1cc2ncnc(Nc3ccc(Cl)c(N)c3)c2cc1OC,True
CHEMBL6160966,1.2,1,1.2,1.2,8.920818753952375,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3cccc(NC(=O)c4cccc(O)c4CN4Cc5ccccc5C4=O)c3)ccn2)c1,True
CHEMBL6161006,108.65,2,72.5,144.8,6.963970269343457,COc1cc(N(C)CCN(C)C)c2cc1Nc1nccc(n1)-c1cn(c3ccccc13)CCCC(=O)N2,True
CHEMBL6161041,90.0,1,90.0,90.0,7.045757490560675,COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)N(C(=O)C(C)(C)C)C(=O)C(C)(C)C,True
CHEMBL6161185,218.96,2,39.81,398.11,6.659635215597932,C=CC(=O)N1Cc2nc(-c3cccc(Oc4nc(F)ccc4Cl)c3)n(-c3ccncn3)c2C1,True
CHEMBL6161196,124.825,2,50.12,199.53,6.903698425272853,C=C(Cl)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6161294,593.5,2,423.0,764.0,6.226579276709391,Cc1c(-c2nnc(S)n2N=Cc2ccc(N(C)C)cc2)cnn1-c1ccccc1,True
CHEMBL6161335,560.0,3,45.0,590.0,6.251811972993799,CSc1nc(-c2cccc(NC(=O)c3ccccc3)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6161374,275.655,2,50.12,501.19,6.559634125612734,C=CC(=O)N1Cc2nc(-c3ccc(F)c(Oc4cccc(F)n4)c3)n(-c3ccncn3)c2C1,True
CHEMBL6161385,467.0,1,467.0,467.0,6.330683119433887,COc1cc2c(Nc3ccc(Oc4cccc(Cl)c4)c(Br)c3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL6161589,36.0,1,36.0,36.0,7.443697499232712,COc1cc2ncnc(Nc3ccc4scnc4c3)c2cc1OC.Cl,True
CHEMBL6161666,6.75,2,2.5,11.0,8.170696227168975,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn([C@H]2C[C@H](C)N(C)C2)c1,True
CHEMBL6161899,57.925,2,15.85,100.0,7.237133957537987,C=CC(=O)N1Cc2nc(-c3cc(-c4ccccc4F)c(F)cc3F)n(-c3ccncn3)c2C1,True
CHEMBL6161949,0.84,1,0.84,0.84,9.075720713938118,COc1cc2ncnc(Nc3ccc(Cl)c(O)c3)c2cc1OC.Cl,True
CHEMBL6162078,1.075,6,0.1,63.7,8.968591535748375,COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc(C)cc2P(C)(C)=O)n1,True
CHEMBL6162116,8.0,2,3.0,13.0,8.096910013008056,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cn([C@H]2C[C@H](C)N(C)C2)nc1F,True
CHEMBL6162126,1.8,1,1.8,1.8,8.744727494896694,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-],True
CHEMBL6162243,200.0,1,200.0,200.0,6.698970004336019,COc1c(Cl)cc(-c2noc(-c3cn(Cc4cc(-c5cc(Cl)cc(Cl)c5)no4)c4ccccc34)n2)cc1Cl,True
CHEMBL6162282,58.0,1,58.0,58.0,7.236572006437063,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/c3ccccc3)c2)n1,True
CHEMBL6162316,36.4,2,6.8,66.0,7.438898616350944,Cc1nn([C@H]2C[C@H](C)N(C)C2)cc1-c1cnc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)cc1OC(C)C,True
CHEMBL6162341,107.25,2,84.1,130.4,6.969602699143238,COc1cc(N(C)CCN(C)C)c2cc1Nc1nccc(n1)-c1cn(c3ccccc13)CCCCC(=O)N2,True
CHEMBL6162368,352.0,1,352.0,352.0,6.453457336521868,COc1cc2c(Nc3ccc(Oc4c(F)cccc4F)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL6162629,144.5,2,14.0,275.0,6.840132152907433,CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C)c1,True
CHEMBL6162695,7.4,4,1.2,20.2,8.130768280269024,COc1cc(N2CCOCC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,True
CHEMBL6162946,270.6,2,261.4,279.8,6.567672207738395,CCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,True
CHEMBL6163008,65.9,1,65.9,65.9,7.18111458540599,CCC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)ncc2Cl)c1,True
CHEMBL6163241,78.755,6,19.95,794.33,7.103721864160879,C=CC(=O)N1Cc2nc(-c3cc(-c4ccc(-c5cocn5)cc4F)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6163246,87.8,1,87.8,87.8,7.056505484093897,CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(NC(=O)/C=C/c5ccccc5)c4)n3)cc2)CC1,True
CHEMBL6163318,3.1500000000000004,4,1.4,4.8,8.5016894462104,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,True
CHEMBL6163941,96.0,1,96.0,96.0,7.017728766960431,Cc1cc(C)cc(NNC(=O)[C@H]2CCCN2C(=O)Nc2ccc(Cl)cc2)c1,True
CHEMBL6164231,35.715,6,0.2512,398.11,7.447149345539438,C=CC(=O)N1Cc2nc(-c3cc(-c4cccc5ccnn45)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6164346,140.39999999999998,2,135.1,145.7,6.852632892206214,COc1cc(N(C)CCN(C)C)c2cc1Nc1nccc(n1)-c1cn(c3cc(Br)ccc13)CCCCC(=O)N2,True
CHEMBL6164416,106.45,2,2.9,210.0,6.972854334225659,CCc1nc(-c2cccc(NC(=O)c3cccc(O)c3)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,True
CHEMBL6164475,46.0,1,46.0,46.0,7.337242168318426,COc1cc2c(Nc3ccc(Oc4cc(F)ccc4F)cc3)ncnc2cc1OCC1CCN(C)CC1,True
CHEMBL6164518,175.5,2,135.0,216.0,6.7557228791981565,COc1ccc(C=Nn2c(S)nnc2-c2cnn(-c3ccc(S(C)(=O)=O)cc3)c2C)cc1OC,True
CHEMBL6164847,5.3,2,2.1,8.5,8.275724130399212,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn(C2CCN(C)CC2)c1,True
CHEMBL6165382,5.699999999999999,2,1.7,9.7,8.244125144327509,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1-c1cnn([C@H]2CCN(C)C2)c1,True
CHEMBL6165639,75.505,2,25.12,125.89,7.122024288099161,C=CC(=O)N1Cc2nc(-c3cc(Oc4cccc(F)n4)ccc3F)n(-c3ccncn3)c2C1,True
CHEMBL6165733,208.115,2,100.0,316.23,6.681696616653063,C=C(F)C(=O)N1Cc2nc(-c3cc(-c4c(F)cccc4F)c(F)cn3)n(-c3ccncn3)c2C1,True
CHEMBL6165880,69.0,1,69.0,69.0,7.161150909262744,COc1cc(N2CCC(N3CCN(CC4CCN(c5ccc6c(c5)CN(C5CCC(=O)NC5=O)C6=O)CC4)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,True
